fenfluramine 2.2 milligram	fenfluramine hydrochloride 2.5 milligram
fenpipramide 0.112 milligram	fenpipramide hydrochloride 0.125 milligram
fenpipramide 0.224 milligram	fenpipramide hydrochloride 0.25 milligram
fentanyl 0.1 milligram	fentanyl citrate 0.157 milligram
fentanyl 0.2 milligram	fentanyl citrate 0.314 milligram
fentanyl 0.3 milligram	fentanyl citrate 0.471 milligram
fentanyl 0.4 milligram	fentanyl citrate 0.628 milligram
fentanyl 0.6 milligram	fentanyl citrate 0.943 milligram
fentanyl 0.8 milligram	fentanyl citrate 1.257 milligram
fentanyl 100 mikrogram	fentanyl citrate 157 - 157.1 mikrogram
fentanyl 1200 mikrogram	fentanyl citrate 1885.2 mikrogram
fentanyl 133 mikrogram	fentanyl citrate 210 mikrogram
fentanyl 1600 mikrogram	fentanyl citrate 2513.6 mikrogram
fentanyl 2 mikrogram	fentanyl citrate 3.1 - 3.14 mikrogram
fentanyl 200 mikrogram	fentanyl citrate 314 - 314.2 mikrogram
fentanyl 267 mikrogram	fentanyl citrate 420 mikrogram
fentanyl 300 mikrogram	fentanyl citrate 471 - 471.3 mikrogram
fentanyl 40 mikrogram	fentanyl hydrochloride 44.5 mikrogram
fentanyl 400 mikrogram	fentanyl citrate 628 - 630 mikrogram
fentanyl 50 mikrogram	fentanyl citrate 78.5 - 78.55 mikrogram
fentanyl 533 mikrogram	fentanyl citrate 840 mikrogram
fentanyl 600 mikrogram	fentanyl citrate 942.6 - 943 mikrogram
fentanyl 67 mikrogram	fentanyl citrate 110 mikrogram
fentanyl 800 mikrogram	fentanyl citrate 1.257 milligram
fentanyl 800 mikrogram	fentanyl citrate 1256.8 - 1260 mikrogram
fentanyl 9.7 milligram	fentanyl hydrochloride 10.8 milligram
ferric cation 100 milligram	ferric derisomaltose 417 milligram
ferric cation 100 milligram	ferric hydroxide polymaltose complex 357 milligram
ferric cation 100 milligram	dextran iron complex 333 milligram
ferric cation 125 milligram	sucroferric oxyhydroxide 625 milligram
ferric cation 133.4 milligram	gleptoferron 355.2 milligram
ferric cation 182 milligram	gleptoferron 484.7 milligram
ferric cation 2.5 milligram	ferric hydroxide polymaltose complex 8.93 milligram
ferric cation 20 milligram	iron sucrose 320 - 540 milligram
ferric cation 200 milligram	dextran iron complex 352 - 519 milligram
ferric cation 200 milligram	gleptoferron 532.6 milligram
ferric cation 210 milligram	ferric citrate coordination complex 1 gram
ferric cation 30 milligram	ferric maltol 231.5 milligram
ferric cation 30 milligram	ferumoxytol 61.2 milligram
ferric cation 50 milligram	dextran iron complex 312.5 milligram
ferric cation 50 milligram	ferric derisomaltose 208 milligram
ferric cation 500 milligram	sucroferric oxyhydroxide 2.5 gram
ferric chloride, anhydrous 0.3 gram	ferric chloride hexahydrate 0.5 gram
ferrous cation 80.5 milligram	ferrous gluconate hydrate 695 milligram
ferrous gluconate anhydrous 199.9 mikrogram	ferrous gluconate hydrate 216 mikrogram
fesoterodine 3.1 milligram	fesoterodine fumarate 4 milligram
fesoterodine 6.2 milligram	fesoterodine fumarate 8 milligram
fexofenadine 111.87 - 112 milligram	fexofenadine hydrochloride 120 milligram
fexofenadine 167.8 - 168 milligram	fexofenadine hydrochloride 180 milligram
fexofenadine 28 milligram	fexofenadine hydrochloride 30 milligram
filgotinib 100 milligram	filgotinib maleate 127.24 milligram
filgotinib 200 milligram	filgotinib maleate 254.48 milligram
filgrastim 120 mikrogram	filgrastim 12 miljoner enheter
filgrastim 300 mikrogram	filgrastim 30 miljoner enheter
filgrastim 480 mikrogram	filgrastim 48 miljoner enheter
filgrastim 700 mikrogram	filgrastim 70 miljoner enheter
fingolimod 0.25 milligram	fingolimod hydrochloride 0.28 milligram
fingolimod 0.5 milligram	fingolimod hydrochloride 0.56 milligram
flavonoids, expressed as rutin 18 milligram	hypericum perforatum (st. john's wort) herb; dry extract (3-7:1); methanol 80 % 300 milligram
flavonoids, expressed as rutin 18 milligram	hypericum perforatum (st. john's wort) dried herb; dry extract (3.5-6:1); ethanol 68 % 300 milligram
flavonoids, expressed as rutin 55 milligram	hypericum perforatum (st. john's wort) dried herb; dry extract (3-6:1); ethanol 80 % 900 milligram
flecainide 174.7 milligram	flecainide acetate 100 - 200 milligram
flecainide 87.34 milligram	flecainide acetate 100 milligram
flucloxacillin 1 gram	flucloxacillin sodium monohydrate 1088.13 - 1090 milligram
flucloxacillin 1000 milligram	flucloxacillin sodium monohydrate 1087.623 - 1090 milligram
flucloxacillin 125 milligram	flucloxacillin sodium monohydrate 136.25 milligram
flucloxacillin 459 milligram	flucloxacillin sodium monohydrate 500 milligram
flucloxacillin 50 milligram	flucloxacillin sodium monohydrate 54.4 milligram
flucloxacillin 50 milligram	flucloxacillin magnesium octahydrate 118.34 milligram
flucloxacillin 500 milligram	flucloxacillin sodium monohydrate 543.812 - 548 milligram
flucloxacillin 750 milligram	flucloxacillin sodium monohydrate 815.72 - 817.5 milligram
flunixin 250 milligram	flunixin meglumine 415 milligram
flunixin 30.1 milligram	flunixin meglumine 50 milligram
flunixin 50 milligram	flunixin meglumine 82.9 - 83 milligram
fluorescein 1.1 milligram	fluorescein sodium 1.25 milligram
fluorescein 100 milligram	fluorescein sodium 113.2 milligram
fluorescein 17.66 milligram	fluorescein sodium 20 milligram
fluorescein 2.21 milligram	fluorescein sodium 2.5 milligram
fluoride 0.23 milligram	sodium fluoride 0.5 milligram
fluoride 0.25 milligram	sodium fluoride 0.55 - 0.553 milligram
fluoride 0.5 milligram	sodium fluoride 1.1 milligram
fluoride 0.75 milligram	sodium fluoride 1.65 - 1.659 milligram
fluoride 0.9 milligram	sodium fluoride 2 milligram
fluoride 1.4 milligram	sodium fluoride 3 milligram
fluoride 22.6 milligram	sodium fluoride 50 milligram
fluoride 4.2 milligram	sodium fluoride 9.3 milligram
fluoride 5 milligram	sodium fluoride 11 - 11.05 milligram
fluoride 91 mikrogram	sodium fluoride 0.2 milligram
fluoxetine 10 milligram	fluoxetine hydrochloride 11.2 milligram
fluoxetine 16 milligram	fluoxetine hydrochloride 18.08 milligram
fluoxetine 20 milligram	fluoxetine hydrochloride 22.357 - 22.5 milligram
fluoxetine 32 milligram	fluoxetine hydrochloride 36.16 milligram
fluoxetine 4 milligram	fluoxetine hydrochloride 4.472 milligram
fluoxetine 40 milligram	fluoxetine hydrochloride 44.8 milligram
fluoxetine 64 milligram	fluoxetine hydrochloride 72.34 milligram
fluoxetine 8 milligram	fluoxetine hydrochloride 9.04 milligram
flupentixol 0.25 milligram	flupentixol dihydrochloride 0.292 milligram
flupentixol 0.5 milligram	flupentixol dihydrochloride 0.584 milligram
flupentixol 1 milligram	flupentixol dihydrochloride 1.168 milligram
flupentixol 14.8 milligram	flupentixol decanoate 20 milligram
flupentixol 5 milligram	flupentixol dihydrochloride 5.84 milligram
flupentixol 73.8 milligram	flupentixol decanoate 100 milligram
fluticasone 82.5 mikrogram	fluticasone furoate 100 mikrogram
fluvastatin 20 milligram	fluvastatin sodium 21.06 - 21.95 milligram
fluvastatin 40 milligram	fluvastatin sodium 42.12 - 43.9 milligram
fluvastatin 80 milligram	fluvastatin sodium 84.2 - 84.48 milligram
fluvoxamine 36.6 milligram	fluvoxamine maleate 50 milligram
fluvoxamine 73.3 milligram	fluvoxamine maleate 100 milligram
foeniculum vulgare ssp. vulgare var. amara (bitter fennel) fruit 1.21 milligram	pimpinella anisum (anise) fruit / carum carvi (caraway) fruit / foeniculum vulgare (fennel, bitter) fruit / polygonum aviculare (knotgrass) herb / tilia cordata (lime) flower / thymus vulgaris (thyme) herb; aqueous distillate 192.53 milligram
folic acid, anhydrous 1 milligram	folic acid hydrate 1.08 milligram
folic acid, anhydrous 5 milligram	folic acid hydrate 5.41 - 5.5 milligram
folinic acid 10 milligram	leucovorin calcium (anhydrous) 10.8 milligram
folinic acid 10 milligram	leucovorin calcium (hydrate) 10.8 - 12.71 milligram
folinic acid 15 milligram	leucovorin calcium (anhydrous) 16.1 milligram
folinic acid 5 milligram	leucovorin calcium (anhydrous) 5.3 milligram
folinic acid 50 milligram	leucovorin calcium (anhydrous) 53.6 milligram
folinic acid 7.5 milligram	levoleucovorin calcium (hydrate) 8.1 milligram
fomepizole 5 milligram	fomepizole sulfate 7.99 milligram
fondaparinux 1.3 milligram	fondaparinux sodium 1.5 milligram
fondaparinux 2.18 milligram	fondaparinux sodium 2.5 milligram
fondaparinux 4.36 milligram	fondaparinux sodium 5 milligram
fondaparinux 6.1 milligram	fondaparinux sodium 7.5 milligram
fondaparinux 8.72 milligram	fondaparinux sodium 10 milligram
formoterol 0.01 milligram	formoterol fumarate dihydrate 0.012 milligram
formoterol 1.84 mikrogram	formoterol fumarate dihydrate 2.25 mikrogram
formoterol 3.69 mikrogram	formoterol fumarate dihydrate 4.5 mikrogram
formoterol 4 - 4.1 mikrogram	formoterol fumarate dihydrate 5 mikrogram
formoterol 4.9 - 4.91 mikrogram	formoterol fumarate dihydrate 6 mikrogram
formoterol 7.37 - 7.38 mikrogram	formoterol fumarate dihydrate 9 mikrogram
formoterol 8.19 mikrogram	formoterol fumarate dihydrate 10 mikrogram
formoterol 9.8 - 9.83 mikrogram	formoterol fumarate dihydrate 12 mikrogram
fosamprenavir 50 milligram	fosamprenavir calcium 53.25 milligram
fosamprenavir 700 milligram	fosamprenavir calcium 745.49 milligram
fosaprepitant 115 milligram	fosaprepitant dimeglumine 188.1 milligram
fosaprepitant 150 milligram	fosaprepitant dimeglumine 245.3 milligram
foscarnet 10 - 10.07 milligram	foscarnet sodium hexahydrate 24 milligram
fosdenopterin 9.5 milligram	fosdenopterin hydrobromide dihydrate 12.5 milligram
fosfomycin 3 gram	fosfomycin tromethamine 5.631 gram
fosfomycin 40 milligram	fosfomycin sodium 52.8 milligram
fosinopril 19.25 milligram	fosinopril sodium 20 milligram
fosinopril 4.8 milligram	fosinopril sodium 5 milligram
fosinopril 9.6 - 9.62 milligram	fosinopril sodium 10 milligram
fosnetupitant 235 milligram	fosnetupitant chloride hydrochloride 260 milligram
fosphenytoin 67 milligram	fosphenytoin sodium, anhydrous 75 milligram
fosphenytoin 67 milligram	fosphenytoin sodium heptahydrate 98 milligram
fosphenytoin sodium, anhydrous 75 milligram	fosphenytoin sodium heptahydrate 98 milligram
fostamatinib 100 milligram	fostamatinib disodium hexahydrate 126.2 milligram
fostamatinib 150 milligram	fostamatinib disodium hexahydrate 189.3 milligram
fostemsavir 600 milligram	fostemsavir tromethamine 724.56 milligram
fragaria vesca (wild strawberry) dried leaf 40 milligram	fragaria vesca (wild strawberry) dried leaf; powder 40 milligram
framycetin 67 milligram	framycetin sulphate 100 milligram
frovatriptan 2.5 milligram	frovatriptan succinate monohydrate 3.91 milligram
fusidic acid (anhydrous) 10 milligram	fusidic acid (hemihydrate) 10.17 - 10.2 milligram
fusidic acid (anhydrous) 19.18 milligram	sodium fusidate 20 milligram
fusidic acid (anhydrous) 20 milligram	fusidic acid (hemihydrate) 20.348 - 20.35 milligram
fusidic acid (anhydrous) 239.79 milligram	sodium fusidate 250 milligram
fusidic acid (anhydrous) 4.91 milligram	fusidic acid (hemihydrate) 5 milligram
gadobenic acid 334 milligram	gadobenate dimeglumine 529 milligram
gadobutrol (anhydrous) 1 millimol	gadobutrol monohydrate 623 milligram
gadobutrol (anhydrous) 604.72 milligram	gadobutrol (anhydrous) 1 millimol
gadobutrol (anhydrous) 604.72 milligram	gadobutrol monohydrate 623 milligram
gadolinium 0.315 milligram	gadopentetate dimeglumine 1.876 milligram
gadolinium 1 millimol	gadobutrol (anhydrous) 604.72 milligram
gadolinium 157.25 milligram	gadobutrol (anhydrous) 604.72 milligram
gadolinium 157.25 milligram	gadobutrol (anhydrous) 1 millimol
gadolinium 78.6 milligram	gadoversetamide 330.9 milligram
gadolinium 78.625 milligram	gadobutrol (anhydrous) 302.36 milligram
gadolinium 78.63 milligram	gadopentetate dimeglumine 469.01 milligram
gadoteric acid 0.5 millimol	gadoteric acid 279.3 - 279.32 milligram
gadoxetate disodium 0.25 millimol	gadoxetate disodium 181.43 milligram
galantamine 12 milligram	galantamine hydrobromide 15.38 milligram
galantamine 16 milligram	galantamine hydrobromide 20.5 - 20.512 milligram
galantamine 24 milligram	galantamine hydrobromide 30.75 - 30.768 milligram
galantamine 4 milligram	galantamine hydrobromide 5.124 - 5.127 milligram
galantamine 8 milligram	galantamine hydrobromide 10.25 - 10.256 milligram
ganciclovir 500 milligram	ganciclovir sodium 543 - 546 milligram
ganirelix 0.25 milligram	ganirelix acetate 0.27 milligram
gefapixant 45 milligram	gefapixant citrate 69.48 milligram
gemcitabine 1 gram	gemcitabine hydrochloride 1.139 - 1.14 gram
gemcitabine 10 milligram	gemcitabine hydrochloride 11.385 - 11.4 milligram
gemcitabine 100 milligram	gemcitabine hydrochloride 113.85 milligram
gemcitabine 1000 milligram	gemcitabine hydrochloride 1138 - 1140 milligram
gemcitabine 200 milligram	gemcitabine hydrochloride 227.6 - 228 milligram
gemcitabine 2000 milligram	gemcitabine hydrochloride 2277 - 2280 milligram
gemcitabine 38 milligram	gemcitabine hydrochloride 43 - 43.34 milligram
gemcitabine 40 milligram	gemcitabine hydrochloride 45.54 - 45.6 milligram
gemcitabine hydrochloride 1.14 gram	gemcitabine 1 gram
gentamicin 1.7 milligram	gentamicin sulfate 2.8 milligram
gentamicin 100 milligram	gentamicin sulfate 120.5 milligram
gentamicin 2640 internationella enheter	gentamicin sulfate 2640 internationella enheter
gentamicin 4.5 milligram	gentamicin sulfate 7.5 milligram
gentamicin 40 milligram	gentamicin sulfate 48.21 - 67.8 milligram
gentamicin 8.6 milligram	gentamicin sulfate 13.2 milligram
gentiana lutea (gentian) dried root 12 milligram	gentiana lutea (gentian) dried root; powder 12 milligram
gentiana lutea (gentian) dried root 37 milligram	gentiana lutea (gentian) dried root/primula veris (cowslip) dried flower/rumex crispus (yellow dock) dried herb/sambucus nigra (elder) dried flower/verbena officinalis (verbena) dried herb; dry extract (3-6:1); 1. ethanol 59 % 2. water 160 milligram
gentiana lutea (gentian) dried root 6 milligram	gentiana lutea (gentian) dried root; powder 6 milligram
gentiana lutea (gentian) dried root 8.17 milligram	cynara scolymus (artichoke) dried leaf / gentiana lutea (gentian) dried root / curcuma longa (tumeric) dried rhizome; liquid extract; water 469 milligram
gentiana lutea (gentian) root 0.82 gram	cynara scolymus (artichoke) dried leaf / gentiana lutea (gentian) dried root / curcuma longa (tumeric) dried rhizome; liquid extract; water 47 gram
gentiana lutea (gentian) root 12 milligram	gentiana lutea (gentian) dried root; powder 12 milligram
gentiana lutea (gentian) root 6 milligram	gentiana lutea (gentian) dried root; powder 6 milligram
gilteritinib 40 milligram	gilteritinib fumarate 44.2 milligram
ginkgo biloba (ginkgo) dried leaf 1.7 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 42 milligram
ginkgo biloba (ginkgo) dried leaf 1330 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 38 milligram
ginkgo biloba (ginkgo) dried leaf 171.5 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 4.902 milligram
ginkgo biloba (ginkgo) dried leaf 2 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 40 milligram
ginkgo biloba (ginkgo) dried leaf 2 gram	ginkgo biloba (ginkgo) leaf; extract (50:1); acetone/water 40 milligram
ginkgo biloba (ginkgo) dried leaf 2.4 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 60 milligram
ginkgo biloba (ginkgo) dried leaf 2.5 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1): acetone 60 % 52.63 milligram
ginkgo biloba (ginkgo) dried leaf 2.5 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 50 milligram
ginkgo biloba (ginkgo) dried leaf 2.7 gram	ginkgo biloba (ginkgo) leaf; extract 62.5 milligram
ginkgo biloba (ginkgo) dried leaf 3 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (30-40:1); acetone 60-65 % 105 milligram
ginkgo biloba (ginkgo) dried leaf 3 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 59.4 milligram
ginkgo biloba (ginkgo) dried leaf 3.1 gram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1): acetone 60 % 62.5 milligram
ginkgo biloba (ginkgo) dried leaf 5 gram	ginkgo biloba (ginkgo) leaf; extract 100 milligram
ginkgo flavone glycosides 1.14 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 4.902 milligram
ginkgo flavone glycosides 11.6 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 50 milligram
ginkgo flavone glycosides 13.8 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 59.4 milligram
ginkgo flavone glycosides 22 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (30-40:1); acetone 60-65 % 105 milligram
ginkgo flavone glycosides 22 procent	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 40 milligram
ginkgo flavone glycosides 8.8 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 38 milligram
ginkgolic acids 0 mikrogram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 4.902 - 59.4 milligram
ginkgolides a, b and c 0.14 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 4.902 milligram
ginkgolides a, b and c 1.12 milligram	ginkgo biloba (ginkgo) dried leaf; dry extract (35-67:1); acetone 60 % 38 milligram
